Date,Open,High,Low,Close,Adj Close,Volume
2015-09-02,29831.699219,30495.699219,29784.300781,30021.500000,29797.458984,479816
2015-09-03,30163.699219,30400.900391,29499.800781,29547.199219,29326.697266,508598
2015-09-04,29547.199219,29926.599609,28835.800781,28978.099609,28761.845703,539420
2015-09-07,28930.599609,29642.000000,28646.099609,28978.099609,28761.845703,398441
2015-09-08,28978.099609,29499.800781,28693.500000,29072.900391,28855.939453,389062
2015-09-09,29499.800781,30306.000000,29310.000000,30163.699219,29938.597656,541996
2015-09-10,30068.900391,30827.699219,29784.300781,30827.699219,30597.642578,649837
2015-09-11,30543.199219,30970.000000,29926.599609,29926.599609,29703.267578,529395
2015-09-14,30163.699219,30685.400391,30116.300781,30400.900391,30174.027344,425572
2015-09-15,30543.199219,30638.000000,29926.599609,30068.900391,29844.505859,365263
2015-09-16,30353.400391,30780.300781,30258.599609,30732.900391,30503.550781,557906
2015-09-17,30922.599609,31017.400391,30448.300781,30495.699219,30268.119141,419291
2015-09-18,30543.199219,30875.099609,30400.900391,30590.599609,30362.312500,525608
2015-09-21,30970.000000,31728.800781,30827.699219,31064.900391,30833.072266,710991
2015-09-22,31207.099609,31207.099609,30732.900391,30922.599609,30691.833984,397721
2015-09-23,30638.000000,30638.000000,29642.000000,29784.300781,29562.029297,539936
2015-09-24,30163.699219,30211.199219,29831.699219,29974.000000,29750.314453,181913
2015-09-25,30163.699219,30258.599609,29736.900391,30021.500000,29797.458984,227803
2015-09-30,29547.199219,30021.500000,29404.900391,29736.900391,29514.984375,283709
2015-10-01,29879.199219,30448.300781,29879.199219,30353.400391,30126.882813,225741
2015-10-02,30590.599609,31112.300781,30590.599609,30875.099609,30644.689453,460658
2015-10-05,31349.400391,31444.300781,30875.099609,31017.400391,30785.927734,415823
2015-10-06,31254.599609,31302.000000,30543.199219,30638.000000,30409.359375,392667
2015-10-07,30068.900391,30400.900391,29879.199219,30068.900391,29844.505859,504234
2015-10-08,30116.300781,30353.400391,29926.599609,30116.300781,29891.552734,332475
2015-10-12,30163.699219,31064.900391,30116.300781,30970.000000,30738.880859,497619
2015-10-13,31207.099609,31491.699219,30448.300781,30448.300781,30221.074219,582209
2015-10-14,30543.199219,30685.400391,30068.900391,30543.199219,30315.265625,323284
2015-10-15,30495.699219,30827.699219,30353.400391,30448.300781,30221.074219,458641
2015-10-16,30685.400391,30780.300781,30400.900391,30448.300781,30221.074219,260130
2015-10-19,30306.000000,30448.300781,30068.900391,30306.000000,30079.835938,361670
2015-10-20,30306.000000,30448.300781,30163.699219,30448.300781,30221.074219,212765
2015-10-21,30448.300781,30875.099609,30353.400391,30543.199219,30315.265625,446745
2015-10-22,30685.400391,30732.900391,30163.699219,30163.699219,29938.597656,335193
2015-10-23,30353.400391,30732.900391,30258.599609,30495.699219,30268.119141,308994
2015-10-26,30495.699219,30638.000000,30353.400391,30638.000000,30409.359375,238608
2015-10-27,30732.900391,30780.300781,30543.199219,30638.000000,30409.359375,273143
2015-10-28,30685.400391,30732.900391,30211.199219,30306.000000,30079.835938,318398
2015-10-29,30353.400391,30400.900391,29736.900391,29784.300781,29562.029297,387406
2015-10-30,29831.699219,30021.500000,29215.199219,29262.599609,29044.222656,407720
2015-11-02,29167.800781,29452.300781,29025.500000,29310.000000,29091.269531,238700
2015-11-03,29594.599609,29784.300781,29310.000000,29452.300781,29232.507813,314787
2015-11-04,29642.000000,29926.599609,29452.300781,29736.900391,29514.984375,218474
2015-11-05,29879.199219,29879.199219,29357.500000,29452.300781,29232.507813,242875
2015-11-06,29689.500000,29784.300781,29262.599609,29404.900391,29185.460938,203294
2015-11-09,29167.800781,29262.599609,28788.300781,28788.300781,28573.462891,404347
2015-11-10,28456.400391,28598.599609,27982.099609,28076.900391,27867.371094,478522
2015-11-11,27744.900391,28171.800781,27650.099609,27650.099609,27443.755859,322708
2015-11-12,27697.500000,27887.199219,26986.099609,27175.800781,26972.996094,586111
2015-11-13,26843.800781,27982.099609,26749.000000,27033.500000,26831.757813,510003
2015-11-16,26464.400391,26511.800781,25847.900391,26132.400391,25937.382813,601328
2015-11-17,26227.300781,27555.199219,26227.300781,27175.800781,26972.996094,514156
2015-11-18,27081.000000,27744.900391,26417.000000,26559.300781,26361.097656,411026
2015-11-19,26701.500000,27128.400391,26606.699219,26796.400391,26596.427734,230645
2015-11-20,27081.000000,27602.699219,27033.500000,27175.800781,26972.996094,361162
2015-11-23,27223.199219,27318.099609,26843.800781,26891.300781,26690.619141,229732
2015-11-24,27081.000000,27081.000000,26559.300781,26606.699219,26408.142578,261291
2015-11-25,26606.699219,26796.400391,26322.099609,26417.000000,26219.857422,280972
2015-11-26,26464.400391,26701.500000,26417.000000,26511.800781,26313.951172,275466
2015-11-27,26606.699219,27365.500000,26606.699219,26701.500000,26502.234375,306768
2015-11-30,26749.000000,26843.800781,26227.300781,26843.800781,26643.474609,382230
2015-12-01,26749.000000,26891.300781,26417.000000,26511.800781,26313.951172,418935
2015-12-02,26559.300781,26843.800781,26369.599609,26417.000000,26219.857422,345281
2015-12-03,26701.500000,26701.500000,26274.699219,26417.000000,26219.857422,248357
2015-12-04,26322.099609,26511.800781,26179.800781,26322.099609,26125.666016,239386
2015-12-07,26464.400391,26654.099609,26132.400391,26132.400391,25937.382813,271392
2015-12-08,26369.599609,26417.000000,25800.400391,25800.400391,25607.859375,338576
2015-12-09,26037.599609,26085.000000,25705.599609,25800.400391,25607.859375,236238
2015-12-10,25800.400391,26891.300781,25800.400391,26891.300781,26690.619141,680382
2015-12-11,26986.099609,26986.099609,26464.400391,26511.800781,26313.951172,264344
2015-12-14,26511.800781,26511.800781,25847.900391,25942.699219,25749.097656,234765
2015-12-15,25847.900391,26085.000000,25705.599609,25800.400391,25607.859375,239741
2015-12-16,26132.400391,26274.699219,25942.699219,25942.699219,25749.097656,194708
2015-12-17,26274.699219,26986.099609,26227.300781,26843.800781,26643.474609,545941
2015-12-18,27128.400391,27507.800781,26938.699219,27081.000000,26878.902344,477363
2015-12-21,27318.099609,27555.199219,26654.099609,26796.400391,26596.427734,347040
2015-12-22,26843.800781,26891.300781,26369.599609,26654.099609,26455.189453,250319
2015-12-23,26749.000000,26891.300781,26511.800781,26701.500000,26502.234375,194201
2015-12-24,26749.000000,27081.000000,26606.699219,26796.400391,26596.427734,235105
2015-12-28,27223.199219,27223.199219,26606.699219,26606.699219,26408.142578,220877
2015-12-29,26796.400391,26796.400391,26369.599609,26511.800781,26313.951172,174046
2015-12-30,26749.000000,26749.000000,26132.400391,26274.699219,26078.619141,334370
2016-01-04,26369.599609,26369.599609,25610.699219,25610.699219,25419.574219,319996
2016-01-05,25421.000000,25942.699219,25041.599609,25183.900391,24995.960938,510560
2016-01-06,25326.199219,25421.000000,24899.300781,24994.199219,24807.675781,404700
2016-01-07,24899.300781,25231.300781,24804.500000,24899.300781,24713.484375,217454
2016-01-08,24662.199219,24804.500000,23998.199219,24330.199219,24148.630859,631626
2016-01-11,24140.500000,24899.300781,24140.500000,24614.699219,24431.007813,282318
2016-01-12,24851.900391,25041.599609,24140.500000,24187.900391,24007.394531,253091
2016-01-13,24377.599609,24851.900391,24282.800781,24567.300781,24383.962891,218220
2016-01-14,24187.900391,24425.000000,23713.599609,24045.599609,23866.154297,412848
2016-01-15,24282.800781,24330.199219,23713.599609,23713.599609,23536.632813,307238
2016-01-18,23713.599609,23950.800781,23571.300781,23618.800781,23442.541016,269173
2016-01-19,23476.500000,23618.800781,22765.099609,22907.400391,22736.449219,557543
2016-01-20,22765.099609,22859.900391,21958.800781,22006.199219,21841.974609,616324
2016-01-21,22101.099609,22670.199219,21674.300781,22006.199219,21841.974609,652890
2016-01-22,22196.000000,23002.199219,22148.500000,22622.800781,22453.974609,404401
2016-01-25,22859.900391,23191.900391,22622.800781,23049.599609,22877.587891,261915
2016-01-26,22765.099609,23144.500000,22527.900391,22765.099609,22595.210938,210141
2016-01-27,23049.599609,23429.099609,22812.500000,23002.199219,22830.541016,315193
2016-01-28,23002.199219,23618.800781,22859.900391,23618.800781,23442.541016,279776
2016-01-29,23713.599609,23713.599609,23191.900391,23476.500000,23301.302734,231372
2016-02-01,24187.900391,24472.500000,23903.300781,24330.199219,24148.630859,493016
2016-02-02,24187.900391,24519.900391,23950.800781,24425.000000,24242.724609,372562
2016-02-03,24330.199219,24851.900391,24045.599609,24614.699219,24431.007813,459251
2016-02-04,24614.699219,24851.900391,24425.000000,24614.699219,24431.007813,282595
2016-02-05,24377.599609,24614.699219,24140.500000,24187.900391,24007.394531,258375
2016-02-11,23049.599609,23808.500000,23002.199219,23429.099609,23254.255859,302135
2016-02-12,23334.199219,23618.800781,22670.199219,23097.099609,22924.732422,357854
2016-02-15,23286.800781,23998.199219,23097.099609,23998.199219,23819.107422,224694
2016-02-16,23998.199219,24093.000000,23523.900391,23903.300781,23724.917969,187035
2016-02-17,23713.599609,24567.300781,23713.599609,23998.199219,23819.107422,237329
2016-02-18,24425.000000,24425.000000,24093.000000,24140.500000,23960.347656,178932
2016-02-19,23855.900391,24282.800781,23761.099609,24282.800781,24101.585938,192235
2016-02-22,24045.599609,24757.000000,23998.199219,24757.000000,24572.246094,266417
2016-02-23,24851.900391,25563.300781,24804.500000,25278.699219,25090.052734,444908
2016-02-24,25373.599609,25421.000000,24851.900391,25041.599609,24854.722656,216834
2016-02-25,24994.199219,25136.400391,24235.300781,24425.000000,24242.724609,394746
2016-02-26,24472.500000,24567.300781,24187.900391,24235.300781,24054.441406,207171
2016-02-29,24330.199219,24851.900391,24282.800781,24377.599609,24195.677734,207306
2016-03-02,24851.900391,24946.699219,24567.300781,24851.900391,24666.439453,223221
2016-03-03,25041.599609,26037.599609,24899.300781,26037.599609,25843.289063,924914
2016-03-04,26417.000000,26749.000000,26085.000000,26606.699219,26408.142578,882379
2016-03-07,26938.699219,27887.199219,26749.000000,27792.400391,27584.994141,1032035
2016-03-08,27887.199219,28124.400391,27128.400391,27650.099609,27443.755859,591244
2016-03-09,27650.099609,28646.099609,27602.699219,28646.099609,28432.322266,1206883
2016-03-10,28835.800781,29025.500000,28219.199219,29025.500000,28808.892578,709991
2016-03-11,28883.199219,29404.900391,28788.300781,29310.000000,29091.269531,779563
2016-03-14,29642.000000,29689.500000,27934.699219,28693.500000,28479.369141,680849
2016-03-15,28456.400391,28930.599609,28076.900391,28219.199219,28008.607422,509582
2016-03-16,27982.099609,28930.599609,27934.699219,28835.800781,28620.609375,553194
2016-03-17,28883.199219,29072.900391,28646.099609,28740.900391,28526.416016,378316
2016-03-18,28693.500000,29167.800781,28266.599609,29167.800781,28950.130859,456358
2016-03-21,29452.300781,29642.000000,28693.500000,28930.599609,28714.699219,366239
2016-03-22,28646.099609,28883.199219,28124.400391,28835.800781,28620.609375,391558
2016-03-23,28314.099609,28646.099609,28124.400391,28408.900391,28196.894531,413486
2016-03-24,28551.199219,28646.099609,27934.699219,28361.500000,28149.847656,284804
2016-03-25,27934.699219,28124.400391,27602.699219,27887.199219,27679.085938,365093
2016-03-28,27982.099609,28171.800781,27839.800781,28029.500000,27820.324219,173851
2016-03-29,28124.400391,29120.300781,28124.400391,28930.599609,28714.699219,610994
2016-03-30,29167.800781,29262.599609,28883.199219,29120.300781,28902.984375,377274
2016-03-31,29310.000000,29689.500000,29120.300781,29404.900391,29185.460938,474316
2016-04-01,29404.900391,29784.300781,29072.900391,29499.800781,29279.652344,606030
2016-04-04,29310.000000,29357.500000,28883.199219,29120.300781,28902.984375,291424
2016-04-05,28646.099609,29025.500000,27365.500000,28076.900391,27867.371094,760963
2016-04-06,28029.500000,28693.500000,27934.699219,28361.500000,28149.847656,298915
2016-04-07,28361.500000,29547.199219,27934.699219,29310.000000,29091.269531,474606
2016-04-08,29025.500000,29736.900391,28646.099609,29499.800781,29279.652344,506488
2016-04-11,29499.800781,30495.699219,29452.300781,30353.400391,30126.882813,901629
2016-04-12,30543.199219,30590.599609,30258.599609,30495.699219,30268.119141,354280
2016-04-14,30163.699219,31254.599609,30163.699219,31207.099609,30974.210938,850205
2016-04-15,31207.099609,31586.599609,30495.699219,30495.699219,30268.119141,548665
2016-04-18,30021.500000,30353.400391,29689.500000,29879.199219,29656.220703,588386
2016-04-19,29831.699219,30732.900391,29831.699219,30448.300781,30221.074219,564695
2016-04-20,30448.300781,30638.000000,29736.900391,29736.900391,29514.984375,498133
2016-04-21,29689.500000,30021.500000,28835.800781,29452.300781,29232.507813,820718
2016-04-22,29357.500000,29357.500000,28740.900391,28883.199219,28667.652344,565764
2016-04-25,30021.500000,30495.699219,27934.699219,28219.199219,28008.607422,1511410
2016-04-26,28171.800781,28219.199219,27270.699219,27507.800781,27302.519531,1212153
2016-04-27,27650.099609,28029.500000,27507.800781,27555.199219,27349.564453,431586
2016-04-28,27602.699219,27839.800781,27507.800781,27555.199219,27349.564453,315870
2016-04-29,27555.199219,27792.400391,27365.500000,27697.500000,27490.802734,418487
2016-05-02,27839.800781,27887.199219,27318.099609,27413.000000,27208.425781,302697
2016-05-03,27602.699219,28171.800781,27602.699219,27982.099609,27773.277344,386160
2016-05-04,27982.099609,28029.500000,27650.099609,27697.500000,27490.802734,298781
2016-05-09,27744.900391,27982.099609,27081.000000,27128.400391,26925.949219,435287
2016-05-10,26843.800781,27602.699219,26749.000000,27555.199219,27349.564453,312399
2016-05-11,27555.199219,27602.699219,27033.500000,27318.099609,27114.232422,300756
2016-05-12,26891.300781,27365.500000,26796.400391,27033.500000,26831.757813,362167
2016-05-13,27033.500000,27934.699219,27033.500000,27934.699219,27726.232422,433022
2016-05-16,28029.500000,28171.800781,27697.500000,27697.500000,27490.802734,207163
2016-05-17,28124.400391,28266.599609,27081.000000,27175.800781,26972.996094,416824
2016-05-18,27175.800781,27413.000000,26938.699219,26938.699219,26737.664063,254554
2016-05-19,27033.500000,27081.000000,25895.300781,26132.400391,25937.382813,489360
2016-05-20,25800.400391,26227.300781,25658.099609,26085.000000,25890.335938,315245
2016-05-23,26085.000000,26322.099609,25800.400391,26037.599609,25843.289063,198177
2016-05-24,25800.400391,25942.699219,25421.000000,25468.400391,25278.337891,292746
2016-05-25,25658.099609,25847.900391,25373.599609,25373.599609,25184.244141,286754
2016-05-26,25421.000000,25515.900391,25326.199219,25326.199219,25137.197266,197676
2016-05-27,25421.000000,26085.000000,25278.699219,25942.699219,25749.097656,300584
2016-05-30,25942.699219,26227.300781,25705.599609,25705.599609,25513.767578,231916
2016-05-31,25847.900391,26417.000000,25753.000000,26274.699219,26078.619141,415520
2016-06-01,26274.699219,26322.099609,25705.599609,25895.300781,25702.052734,297211
2016-06-02,25847.900391,26132.400391,25705.599609,25753.000000,25560.814453,187742
2016-06-03,25895.300781,25942.699219,25705.599609,25705.599609,25513.767578,140934
2016-06-07,25800.400391,26085.000000,25515.900391,25895.300781,25702.052734,282256
2016-06-08,25800.400391,26464.400391,25563.300781,26417.000000,26219.857422,282001
2016-06-09,26274.699219,26606.699219,25895.300781,25942.699219,25749.097656,582857
2016-06-10,25895.300781,26369.599609,25895.300781,26227.300781,26031.574219,185849
2016-06-13,25610.699219,25800.400391,25183.900391,25373.599609,25184.244141,424980
2016-06-14,25231.300781,25468.400391,24757.000000,25041.599609,24854.722656,326818
2016-06-15,25041.599609,25089.000000,24662.199219,24757.000000,24572.246094,241441
2016-06-16,24757.000000,25041.599609,24187.900391,24282.800781,24101.585938,280307
2016-06-17,24282.800781,25041.599609,24282.800781,24851.900391,24666.439453,192062
2016-06-20,24994.199219,26085.000000,24946.699219,26085.000000,25890.335938,352010
2016-06-21,26132.400391,26227.300781,25658.099609,25658.099609,25466.621094,224387
2016-06-22,25658.099609,25847.900391,25326.199219,25373.599609,25184.244141,154751
2016-06-23,25373.599609,25563.300781,24946.699219,25231.300781,25043.007813,218482
2016-06-24,25421.000000,25515.900391,23713.599609,24472.500000,24289.869141,657459
2016-06-27,23903.300781,24282.800781,23666.199219,24282.800781,24101.585938,409399
2016-06-28,24045.599609,24425.000000,23903.300781,24140.500000,23960.347656,200708
2016-06-29,24425.000000,24709.599609,24235.300781,24662.199219,24478.152344,157946
2016-06-30,24709.599609,24899.300781,24377.599609,24614.699219,24431.007813,165948
2016-07-01,24567.300781,24804.500000,24519.900391,24662.199219,24478.152344,159745
2016-07-04,24709.599609,24899.300781,24614.699219,24614.699219,24431.007813,150699
2016-07-05,24614.699219,24757.000000,24187.900391,24330.199219,24148.630859,240436
2016-07-06,24377.599609,24377.599609,24045.599609,24045.599609,23866.154297,177425
2016-07-07,24140.500000,24377.599609,24093.000000,24235.300781,24054.441406,110439
2016-07-08,24282.800781,24472.500000,23713.599609,24045.599609,23866.154297,169007
2016-07-11,24377.599609,24519.900391,23855.900391,24377.599609,24195.677734,169879
2016-07-12,24567.300781,24662.199219,24330.199219,24377.599609,24195.677734,155042
2016-07-13,24472.500000,24899.300781,24472.500000,24519.900391,24336.916016,292061
2016-07-14,24425.000000,24851.900391,24377.599609,24472.500000,24289.869141,260706
2016-07-15,24757.000000,25610.699219,24709.599609,25421.000000,25231.291016,596618
2016-07-18,25231.300781,25990.099609,25231.300781,25753.000000,25560.814453,280067
2016-07-19,25753.000000,25895.300781,25326.199219,25847.900391,25655.005859,234004
2016-07-20,25847.900391,25895.300781,25468.400391,25515.900391,25325.482422,184431
2016-07-21,25705.599609,26085.000000,25468.400391,26085.000000,25890.335938,246504
2016-07-22,25990.099609,26037.599609,25610.699219,25847.900391,25655.005859,187498
2016-07-25,25847.900391,25942.699219,25515.900391,25942.699219,25749.097656,215399
2016-07-26,25705.599609,25847.900391,25278.699219,25563.300781,25372.529297,210092
2016-07-27,25563.300781,26132.400391,25468.400391,25942.699219,25749.097656,197763
2016-07-28,25942.699219,26986.099609,25942.699219,26986.099609,26784.710938,812668
2016-07-29,26891.300781,27128.400391,26559.300781,27033.500000,26831.757813,289060
2016-08-01,27033.500000,27555.199219,26749.000000,27460.400391,27255.472656,517132
2016-08-02,27365.500000,28029.500000,27365.500000,27792.400391,27584.994141,660475
2016-08-03,27507.800781,27650.099609,26891.300781,27175.800781,26972.996094,352019
2016-08-04,26986.099609,27128.400391,26274.699219,26701.500000,26502.234375,317656
2016-08-05,26559.300781,27081.000000,26559.300781,26606.699219,26408.142578,197690
2016-08-08,26843.800781,27223.199219,26559.300781,26701.500000,26502.234375,230724
2016-08-09,26796.400391,26986.099609,26511.800781,26938.699219,26737.664063,178129
2016-08-10,27223.199219,28076.900391,27081.000000,28076.900391,27867.371094,811984
2016-08-11,28076.900391,28835.800781,27887.199219,28835.800781,28620.609375,1043321
2016-08-12,28835.800781,29784.300781,28551.199219,29689.500000,29467.937500,1255164
2016-08-16,29736.900391,29831.699219,29215.199219,29310.000000,29091.269531,496252
2016-08-17,29215.199219,29310.000000,28029.500000,28408.900391,28196.894531,533201
2016-08-18,28551.199219,29357.500000,28266.599609,28408.900391,28196.894531,373739
2016-08-19,28408.900391,29072.900391,28408.900391,28835.800781,28620.609375,382830
2016-08-22,28978.099609,28978.099609,28029.500000,28740.900391,28526.416016,327081
2016-08-23,28266.599609,28361.500000,25990.099609,26606.699219,26408.142578,1720788
2016-08-24,26701.500000,27223.199219,26274.699219,27128.400391,26925.949219,462349
2016-08-25,27223.199219,27365.500000,26559.300781,26749.000000,26549.380859,364823
2016-08-26,27223.199219,27934.699219,26843.800781,27697.500000,27490.802734,610966
2016-08-29,27555.199219,27792.400391,27033.500000,27602.699219,27396.708984,399619
2016-08-30,27602.699219,30021.500000,27033.500000,29499.800781,29279.652344,2157182
2016-08-31,30400.900391,31207.099609,29736.900391,29926.599609,29703.267578,1375931
2016-09-01,30448.300781,32914.500000,30211.199219,32772.199219,32527.630859,2818626
2016-09-02,33104.199219,33483.601563,32013.400391,33199.101563,32951.347656,1615407
2016-09-05,32345.400391,33104.199219,31728.800781,32535.099609,32292.300781,1658020
2016-09-06,31207.099609,32582.500000,30685.400391,32108.300781,31868.687500,2334641
2016-09-07,32724.800781,32772.199219,31918.500000,32013.400391,31774.494141,687626
2016-09-08,33246.500000,33625.898438,32060.800781,32630.000000,32386.492188,1269516
2016-09-09,32582.500000,32582.500000,30875.099609,31302.000000,31068.402344,939280
2016-09-12,30827.699219,31539.099609,30306.000000,30495.699219,30268.119141,544679
2016-09-13,30780.300781,30922.599609,29736.900391,30400.900391,30174.027344,454492
2016-09-19,29974.000000,30685.400391,29689.500000,30543.199219,30315.265625,410707
2016-09-20,30163.699219,31017.400391,29879.199219,30685.400391,30456.404297,339624
2016-09-21,30353.400391,31112.300781,30116.300781,30543.199219,30315.265625,402840
2016-09-22,31017.400391,32535.099609,30970.000000,32203.099609,31962.777344,904992
